concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2414367	CPT4 - 99135	Procedure	CPT4	CPT4	S	99135	19700101	20991231	
2414366	CPT4 - 99116	Procedure	CPT4	CPT4	S	99116	19700101	20991231	
2414365	CPT4 - 99100	Procedure	CPT4	CPT4	S	99100	19700101	20991231	
2414361	CPT4 - 99080	Observation	CPT4	CPT4	S	99080	19700101	20991231	
2414360	CPT4 - 99078	Observation	CPT4	CPT4	S	99078	19700101	20991231	
2414359	CPT4 - 99075	Observation	CPT4	CPT4	S	99075	19700101	20991231	
2414358	CPT4 - 99071	Observation	CPT4	CPT4	S	99071	19700101	20991231	
2414357	CPT4 - 99070	Observation	CPT4	CPT4	S	99070	19700101	20991231	
2414356	CPT4 - 99060	Observation	CPT4	CPT4	S	99060	20060213	20991231	
2414355	CPT4 - 99058	Observation	CPT4	CPT4	S	99058	19700101	20991231	
2414354	CPT4 - 99056	Observation	CPT4	CPT4	S	99056	19700101	20991231	
2414352	CPT4 - 99053	Observation	CPT4	CPT4	S	99053	20060213	20991231	
2414350	CPT4 - 99051	Observation	CPT4	CPT4	S	99051	20060213	20991231	
2414349	CPT4 - 99050	Observation	CPT4	CPT4	S	99050	19700101	20991231	
2414348	CPT4 - 99027	Observation	CPT4	CPT4	S	99027	20030331	20991231	
2414347	CPT4 - 99026	Observation	CPT4	CPT4	S	99026	20030331	20991231	
2414345	CPT4 - 99024	Observation	CPT4	CPT4	S	99024	19700101	20991231	
2414344	CPT4 - 99002	Observation	CPT4	CPT4	S	99002	19700101	20991231	
2414343	CPT4 - 99001	Observation	CPT4	CPT4	S	99001	19700101	20991231	
2314342	CPT4 - 99000	Observation	CPT4	CPT4	S	99000	19700101	20991231	
2314340	CPT4 - 98969	Procedure	CPT4	CPT4	S	98969	20080401	20991231	
2314339	CPT4 - 98968	Procedure	CPT4	CPT4	S	98968	20080401	20991231	
2314338	CPT4 - 98967	Procedure	CPT4	CPT4	S	98967	20080401	20991231	
2314337	CPT4 - 98966	Procedure	CPT4	CPT4	S	98966	20080401	20991231	
2314336	CPT4 - 98962	Procedure	CPT4	CPT4	S	98962	20060213	20991231	
40757015	CPT4 - 43335	Procedure	CPT4	CPT4	S	43335	20110505	20991231	
40757014	CPT4 - 21016	Procedure	CPT4	CPT4	S	21016	20100403	20991231	
40757013	CPT4 - 66175	Procedure	CPT4	CPT4	S	66175	20110505	20991231	
40757012	CPT4 - 43328	Procedure	CPT4	CPT4	S	43328	20110505	20991231	
40757011	CPT4 - 64569	Procedure	CPT4	CPT4	S	64569	20110505	20991231	
40757010	CPT4 - 38900	Procedure	CPT4	CPT4	S	38900	20110505	20991231	
40757009	CPT4 - 0237T	Procedure	CPT4	CPT4	S	0237T	20110505	20991231	
40757008	CPT4 - 26118	Procedure	CPT4	CPT4	S	26118	20100403	20991231	
40757007	CPT4 - 27045	Procedure	CPT4	CPT4	S	27045	20100403	20991231	
40757006	CPT4 - 95905	Procedure	CPT4	CPT4	S	95905	20100403	20991231	
40757004	CPT4 - 25071	Procedure	CPT4	CPT4	S	25071	20100403	20991231	
40757003	CPT4 - 66174	Procedure	CPT4	CPT4	S	66174	20110505	20991231	
40757002	CPT4 - 43333	Procedure	CPT4	CPT4	S	43333	20110505	20991231	
40757001	CPT4 - 43282	Procedure	CPT4	CPT4	S	43282	20100403	20991231	
40757000	CPT4 - 0207T	Procedure	CPT4	CPT4	S	0207T	20100403	20991231	
40756999	CPT4 - 63661	Procedure	CPT4	CPT4	S	63661	20100403	20991231	
40756998	CPT4 - 0214T	Procedure	CPT4	CPT4	S	0214T	20110505	20991231	
40756997	CPT4 - 37231	Procedure	CPT4	CPT4	S	37231	20110505	20991231	
40756994	CPT4 - 0211T	Procedure	CPT4	CPT4	S	0211T	20110505	20991231	
40756993	CPT4 - 77338	Procedure	CPT4	CPT4	S	77338	20100403	20991231	
40756992	CPT4 - 29916	Procedure	CPT4	CPT4	S	29916	20110505	20991231	
40756991	CPT4 - 93452	Procedure	CPT4	CPT4	S	93452	20110505	20991231	
40756990	CPT4 - 0253T	Procedure	CPT4	CPT4	S	0253T	20110505	20991231	
40756988	CPT4 - 91013	Procedure	CPT4	CPT4	S	91013	20110505	20991231	
40756987	CPT4 - 0230T	Procedure	CPT4	CPT4	S	0230T	20110505	20991231	
40756986	CPT4 - 21012	Procedure	CPT4	CPT4	S	21012	20100403	20991231	
40756985	CPT4 - 63663	Procedure	CPT4	CPT4	S	63663	20100403	20991231	
40756983	CPT4 - 93566	Procedure	CPT4	CPT4	S	93566	20110505	20991231	
40756981	CPT4 - 45171	Procedure	CPT4	CPT4	S	45171	20100403	20991231	
40756980	CPT4 - 0229T	Procedure	CPT4	CPT4	S	0229T	20110505	20991231	
2314189	CPT4 - 96110	Procedure	CPT4	CPT4	S	96110	19700101	20991231	
2314188	CPT4 - 96105	Procedure	CPT4	CPT4	S	96105	19700101	20991231	
44816471	CPT4 - 0339T	Procedure	CPT4	CPT4	S	0339T	20140415	20991231	
44816470	CPT4 - 0338T	Procedure	CPT4	CPT4	S	0338T	20140415	20991231	
44816465	CPT4 - 0333T	Procedure	CPT4	CPT4	S	0333T	20140415	20991231	
44816464	CPT4 - 0332T	Procedure	CPT4	CPT4	S	0332T	20140415	20991231	
44816463	CPT4 - 0331T	Procedure	CPT4	CPT4	S	0331T	20140415	20991231	
44816462	CPT4 - 0330T	Procedure	CPT4	CPT4	S	0330T	20140415	20991231	
44816461	CPT4 - 0329T	Procedure	CPT4	CPT4	S	0329T	20140415	20991231	
44816452	CPT4 - 3758F	Observation	CPT4	CPT4	S	3758F	20140415	20991231	
44816451	CPT4 - 3755F	Observation	CPT4	CPT4	S	3755F	20140415	20991231	
44816450	CPT4 - 94669	Procedure	CPT4	CPT4	S	94669	20140415	20991231	
44816449	CPT4 - 93583	Procedure	CPT4	CPT4	S	93583	20140415	20991231	
44816448	CPT4 - 93582	Procedure	CPT4	CPT4	S	93582	20140415	20991231	
44816447	CPT4 - 92524	Procedure	CPT4	CPT4	S	92524	20140415	20991231	
44816443	CPT4 - 90673	Drug	CPT4	CPT4		90673	20140415	20991231	
44816366	CPT4 - 43198	Procedure	CPT4	CPT4	S	43198	20140415	20991231	
44816365	CPT4 - 43193	Procedure	CPT4	CPT4	S	43193	20140415	20991231	
44816364	CPT4 - 43211	Procedure	CPT4	CPT4	S	43211	20140415	20991231	
44816363	CPT4 - 80177	Measurement	CPT4	CPT4	S	80177	20140415	20991231	
44816362	CPT4 - 80199	Measurement	CPT4	CPT4	S	80199	20140415	20991231	
44816361	CPT4 - 80183	Measurement	CPT4	CPT4	S	80183	20140415	20991231	
44816360	CPT4 - 80169	Measurement	CPT4	CPT4	S	80169	20140415	20991231	
44816359	CPT4 - 80180	Measurement	CPT4	CPT4	S	80180	20140415	20991231	
2514491	CPT4 - 99349	Observation	CPT4	CPT4	S	99349	19700101	20991231	
2514490	CPT4 - 99348	Observation	CPT4	CPT4	S	99348	19700101	20991231	
2514489	CPT4 - 99347	Observation	CPT4	CPT4	S	99347	19700101	20991231	
2514488	CPT4 - 99345	Observation	CPT4	CPT4	S	99345	19700101	20991231	
2514487	CPT4 - 99344	Observation	CPT4	CPT4	S	99344	19700101	20991231	
2514486	CPT4 - 99343	Observation	CPT4	CPT4	S	99343	19700101	20991231	
2514485	CPT4 - 99342	Observation	CPT4	CPT4	S	99342	19700101	20991231	
2514484	CPT4 - 99341	Observation	CPT4	CPT4	S	99341	19700101	20991231	
2313829	CPT4 - 93225	Procedure	CPT4	CPT4	S	93225	19700101	20991231	
2313828	CPT4 - 93224	Procedure	CPT4	CPT4	S	93224	19700101	20991231	
2313827	CPT4 - 93042	Procedure	CPT4	CPT4	S	93042	19700101	20991231	
2313826	CPT4 - 93041	Procedure	CPT4	CPT4	S	93041	19700101	20991231	
2313825	CPT4 - 93040	Procedure	CPT4	CPT4	S	93040	19700101	20991231	
2313824	CPT4 - 93025	Procedure	CPT4	CPT4	S	93025	19700101	20991231	
2313823	CPT4 - 93024	Procedure	CPT4	CPT4	S	93024	19700101	20991231	
2313822	CPT4 - 93018	Procedure	CPT4	CPT4	S	93018	19700101	20991231	
2313821	CPT4 - 93017	Procedure	CPT4	CPT4	S	93017	19700101	20991231	
2313820	CPT4 - 93016	Procedure	CPT4	CPT4	S	93016	19700101	20991231	
2313819	CPT4 - 93015	Procedure	CPT4	CPT4	S	93015	19700101	20991231	
2313816	CPT4 - 93010	Measurement	CPT4	CPT4	S	93010	19700101	20991231	
2313815	CPT4 - 93005	Measurement	CPT4	CPT4	S	93005	19700101	20991231	
2313814	CPT4 - 93000	Measurement	CPT4	CPT4	S	93000	19700101	20991231	
2313813	CPT4 - 92998	Procedure	CPT4	CPT4	S	92998	19700101	20991231	
2313812	CPT4 - 92997	Procedure	CPT4	CPT4	S	92997	19700101	20991231	
2313809	CPT4 - 92993	Procedure	CPT4	CPT4	S	92993	19700101	20991231	
2313808	CPT4 - 92992	Procedure	CPT4	CPT4	S	92992	19700101	20991231	
2313807	CPT4 - 92990	Procedure	CPT4	CPT4	S	92990	19700101	20991231	
2313806	CPT4 - 92987	Procedure	CPT4	CPT4	S	92987	19700101	20991231	
2313805	CPT4 - 92986	Procedure	CPT4	CPT4	S	92986	19700101	20991231	
2313800	CPT4 - 92979	Procedure	CPT4	CPT4	S	92979	19700101	20991231	
2313799	CPT4 - 92978	Procedure	CPT4	CPT4	S	92978	19700101	20991231	
2313798	CPT4 - 92977	Procedure	CPT4	CPT4	S	92977	19700101	20991231	
2313797	CPT4 - 92975	Procedure	CPT4	CPT4	S	92975	19700101	20991231	
2313796	CPT4 - 92974	Procedure	CPT4	CPT4	S	92974	19700101	20991231	
2313795	CPT4 - 92973	Procedure	CPT4	CPT4	S	92973	19700101	20991231	
2313794	CPT4 - 92971	Procedure	CPT4	CPT4	S	92971	19700101	20991231	
2313793	CPT4 - 92970	Procedure	CPT4	CPT4	S	92970	19700101	20991231	
2313792	CPT4 - 92961	Procedure	CPT4	CPT4	S	92961	19700101	20991231	
2314335	CPT4 - 98961	Procedure	CPT4	CPT4	S	98961	20060213	20991231	
2314183	CPT4 - 96040	Procedure	CPT4	CPT4	S	96040	20070703	20991231	
2314182	CPT4 - 96020	Procedure	CPT4	CPT4	S	96020	20070703	20991231	
2314181	CPT4 - 96004	Procedure	CPT4	CPT4	S	96004	19700101	20991231	
2314180	CPT4 - 96003	Procedure	CPT4	CPT4	S	96003	19700101	20991231	
2314179	CPT4 - 96002	Procedure	CPT4	CPT4	S	96002	19700101	20991231	
2314178	CPT4 - 96001	Procedure	CPT4	CPT4	S	96001	19700101	20991231	
2314177	CPT4 - 96000	Procedure	CPT4	CPT4	S	96000	19700101	20991231	
2314176	CPT4 - 95999	Procedure	CPT4	CPT4	S	95999	19700101	20991231	
2314175	CPT4 - 95992	Procedure	CPT4	CPT4	S	95992	20090406	20991231	
2314173	CPT4 - 95990	Procedure	CPT4	CPT4	S	95990	20030331	20991231	
2314172	CPT4 - 95982	Procedure	CPT4	CPT4	S	95982	20080401	20991231	
2314170	CPT4 - 95980	Procedure	CPT4	CPT4	S	95980	20080401	20991231	
2314216	CPT4 - 96375	Procedure	CPT4	CPT4	S	96375	20090406	20991231	
44816358	CPT4 - 77293	Procedure	CPT4	CPT4	S	77293	20140415	20991231	
44816357	CPT4 - 37239	Procedure	CPT4	CPT4	S	37239	20140415	20991231	
44816356	CPT4 - 37237	Procedure	CPT4	CPT4	S	37237	20140415	20991231	
44816355	CPT4 - 80203	Measurement	CPT4	CPT4	S	80203	20140415	20991231	
44816354	CPT4 - 23334	Procedure	CPT4	CPT4	S	23334	20140415	20991231	
44816353	CPT4 - 23335	Procedure	CPT4	CPT4	S	23335	20140415	20991231	
44816352	CPT4 - 80155	Measurement	CPT4	CPT4	S	80155	20140415	20991231	
44816351	CPT4 - 80171	Measurement	CPT4	CPT4	S	80171	20140415	20991231	
44816350	CPT4 - 80159	Measurement	CPT4	CPT4	S	80159	20140415	20991231	
44816348	CPT4 - 66183	Procedure	CPT4	CPT4	S	66183	20140415	20991231	
44816347	CPT4 - 80175	Measurement	CPT4	CPT4	S	80175	20140415	20991231	
2109446	CPT4 - 49205	Procedure	CPT4	CPT4	S	49205	20080401	20991231	
2109445	CPT4 - 49204	Procedure	CPT4	CPT4	S	49204	20080401	20991231	
2109444	CPT4 - 49203	Procedure	CPT4	CPT4	S	49203	20080401	20991231	
2109441	CPT4 - 49180	Procedure	CPT4	CPT4	S	49180	19700101	20991231	
2109437	CPT4 - 49062	Procedure	CPT4	CPT4	S	49062	19700101	20991231	
2109435	CPT4 - 49060	Procedure	CPT4	CPT4	S	49060	19700101	20991231	
2109433	CPT4 - 49040	Procedure	CPT4	CPT4	S	49040	19700101	20991231	
2109431	CPT4 - 49020	Procedure	CPT4	CPT4	S	49020	19700101	20991231	
2109430	CPT4 - 49010	Procedure	CPT4	CPT4	S	49010	19700101	20991231	
2109429	CPT4 - 49002	Procedure	CPT4	CPT4	S	49002	19700101	20991231	
2109428	CPT4 - 49000	Procedure	CPT4	CPT4	S	49000	19700101	20991231	
2109427	CPT4 - 48999	Procedure	CPT4	CPT4	S	48999	19700101	20991231	
2109426	CPT4 - 48556	Procedure	CPT4	CPT4	S	48556	19700101	20991231	
2109425	CPT4 - 48554	Procedure	CPT4	CPT4	S	48554	19700101	20991231	
2109424	CPT4 - 48552	Procedure	CPT4	CPT4	S	48552	20050119	20991231	
2109423	CPT4 - 48551	Procedure	CPT4	CPT4	S	48551	20050119	20991231	
2109422	CPT4 - 48550	Procedure	CPT4	CPT4	S	48550	19700101	20991231	
2109421	CPT4 - 48548	Procedure	CPT4	CPT4	S	48548	20070703	20991231	
2109420	CPT4 - 48547	Procedure	CPT4	CPT4	S	48547	19700101	20991231	
2109419	CPT4 - 48545	Procedure	CPT4	CPT4	S	48545	19700101	20991231	
2109418	CPT4 - 48540	Procedure	CPT4	CPT4	S	48540	19700101	20991231	
2109417	CPT4 - 48520	Procedure	CPT4	CPT4	S	48520	19700101	20991231	
2109415	CPT4 - 48510	Procedure	CPT4	CPT4	S	48510	19700101	20991231	
2109414	CPT4 - 48500	Procedure	CPT4	CPT4	S	48500	19700101	20991231	
2109413	CPT4 - 48400	Procedure	CPT4	CPT4	S	48400	19700101	20991231	
2109411	CPT4 - 48160	Procedure	CPT4	CPT4	S	48160	19700101	20991231	
2109410	CPT4 - 48155	Procedure	CPT4	CPT4	S	48155	19700101	20991231	
2109409	CPT4 - 48154	Procedure	CPT4	CPT4	S	48154	19700101	20991231	
2109408	CPT4 - 48153	Procedure	CPT4	CPT4	S	48153	19700101	20991231	
2109407	CPT4 - 48152	Procedure	CPT4	CPT4	S	48152	19700101	20991231	
2109406	CPT4 - 48150	Procedure	CPT4	CPT4	S	48150	19700101	20991231	
2109405	CPT4 - 48148	Procedure	CPT4	CPT4	S	48148	19700101	20991231	
2109404	CPT4 - 48146	Procedure	CPT4	CPT4	S	48146	19700101	20991231	
2109403	CPT4 - 48145	Procedure	CPT4	CPT4	S	48145	19700101	20991231	
2109402	CPT4 - 48140	Procedure	CPT4	CPT4	S	48140	19700101	20991231	
2109401	CPT4 - 48120	Procedure	CPT4	CPT4	S	48120	19700101	20991231	
2313791	CPT4 - 92960	Procedure	CPT4	CPT4	S	92960	19700101	20991231	
2313790	CPT4 - 92953	Procedure	CPT4	CPT4	S	92953	19700101	20991231	
2313789	CPT4 - 92950	Procedure	CPT4	CPT4	S	92950	19700101	20991231	
2313788	CPT4 - 92700	Procedure	CPT4	CPT4	S	92700	20030331	20991231	
2313787	CPT4 - 92640	Procedure	CPT4	CPT4	S	92640	20070703	20991231	
2313786	CPT4 - 92633	Procedure	CPT4	CPT4	S	92633	20060213	20991231	
2313785	CPT4 - 92630	Procedure	CPT4	CPT4	S	92630	20060213	20991231	
2313784	CPT4 - 92627	Procedure	CPT4	CPT4	S	92627	20060213	20991231	
2313783	CPT4 - 92626	Procedure	CPT4	CPT4	S	92626	20060213	20991231	
2313782	CPT4 - 92625	Procedure	CPT4	CPT4	S	92625	20050119	20991231	
2313781	CPT4 - 92621	Procedure	CPT4	CPT4	S	92621	20050119	20991231	
2313780	CPT4 - 92620	Procedure	CPT4	CPT4	S	92620	20050119	20991231	
2313779	CPT4 - 92617	Procedure	CPT4	CPT4	S	92617	20030331	20991231	
2313778	CPT4 - 92616	Procedure	CPT4	CPT4	S	92616	20030331	20991231	
2313777	CPT4 - 92615	Procedure	CPT4	CPT4	S	92615	20030331	20991231	
2109400	CPT4 - 48105	Procedure	CPT4	CPT4	S	48105	20070703	20991231	
2109399	CPT4 - 48102	Procedure	CPT4	CPT4	S	48102	19700101	20991231	
2109398	CPT4 - 48100	Procedure	CPT4	CPT4	S	48100	19700101	20991231	
2109397	CPT4 - 48020	Procedure	CPT4	CPT4	S	48020	19700101	20991231	
2109395	CPT4 - 48001	Procedure	CPT4	CPT4	S	48001	19700101	20991231	
2109394	CPT4 - 48000	Procedure	CPT4	CPT4	S	48000	19700101	20991231	
2109393	CPT4 - 47999	Procedure	CPT4	CPT4	S	47999	19700101	20991231	
2109392	CPT4 - 47900	Procedure	CPT4	CPT4	S	47900	19700101	20991231	
2109391	CPT4 - 47802	Procedure	CPT4	CPT4	S	47802	19700101	20991231	
2109390	CPT4 - 47801	Procedure	CPT4	CPT4	S	47801	19700101	20991231	
2109389	CPT4 - 47800	Procedure	CPT4	CPT4	S	47800	19700101	20991231	
2109388	CPT4 - 47785	Procedure	CPT4	CPT4	S	47785	19700101	20991231	
2109387	CPT4 - 47780	Procedure	CPT4	CPT4	S	47780	19700101	20991231	
2109386	CPT4 - 47765	Procedure	CPT4	CPT4	S	47765	19700101	20991231	
2109385	CPT4 - 47760	Procedure	CPT4	CPT4	S	47760	19700101	20991231	
2211992	CPT4 - 78473	Procedure	CPT4	CPT4	S	78473	19700101	20991231	
2211991	CPT4 - 78472	Procedure	CPT4	CPT4	S	78472	19700101	20991231	
2211990	CPT4 - 78469	Procedure	CPT4	CPT4	S	78469	19700101	20991231	
2211989	CPT4 - 78468	Procedure	CPT4	CPT4	S	78468	19700101	20991231	
2211988	CPT4 - 78466	Procedure	CPT4	CPT4	S	78466	19700101	20991231	
2211983	CPT4 - 78459	Procedure	CPT4	CPT4	S	78459	19700101	20991231	
2211982	CPT4 - 78458	Procedure	CPT4	CPT4	S	78458	19700101	20991231	
2211981	CPT4 - 78457	Procedure	CPT4	CPT4	S	78457	19700101	20991231	
2211980	CPT4 - 78456	Procedure	CPT4	CPT4	S	78456	19700101	20991231	
2211978	CPT4 - 78445	Procedure	CPT4	CPT4	S	78445	19700101	20991231	
2211977	CPT4 - 78428	Procedure	CPT4	CPT4	S	78428	19700101	20991231	
2211976	CPT4 - 78414	Procedure	CPT4	CPT4	S	78414	19700101	20991231	
2211975	CPT4 - 78399	Procedure	CPT4	CPT4	S	78399	19700101	20991231	
2211974	CPT4 - 78351	Procedure	CPT4	CPT4	S	78351	19700101	20991231	
2211973	CPT4 - 78350	Procedure	CPT4	CPT4	S	78350	19700101	20991231	
2211972	CPT4 - 78320	Procedure	CPT4	CPT4	S	78320	19700101	20991231	
2211971	CPT4 - 78315	Procedure	CPT4	CPT4	S	78315	19700101	20991231	
2211970	CPT4 - 78306	Procedure	CPT4	CPT4	S	78306	19700101	20991231	
2211969	CPT4 - 78305	Procedure	CPT4	CPT4	S	78305	19700101	20991231	
2211968	CPT4 - 78300	Procedure	CPT4	CPT4	S	78300	19700101	20991231	
2211967	CPT4 - 78299	Procedure	CPT4	CPT4	S	78299	19700101	20991231	
2211966	CPT4 - 78291	Procedure	CPT4	CPT4	S	78291	19700101	20991231	
2211965	CPT4 - 78290	Procedure	CPT4	CPT4	S	78290	19700101	20991231	
2211964	CPT4 - 78282	Procedure	CPT4	CPT4	S	78282	19700101	20991231	
2211963	CPT4 - 78278	Procedure	CPT4	CPT4	S	78278	19700101	20991231	
2211959	CPT4 - 78268	Procedure	CPT4	CPT4	S	78268	19700101	20991231	
2211958	CPT4 - 78267	Procedure	CPT4	CPT4	S	78267	19700101	20991231	
2211957	CPT4 - 78264	Procedure	CPT4	CPT4	S	78264	19700101	20991231	
2211956	CPT4 - 78262	Procedure	CPT4	CPT4	S	78262	19700101	20991231	
2211955	CPT4 - 78261	Procedure	CPT4	CPT4	S	78261	19700101	20991231	
2211953	CPT4 - 78232	Procedure	CPT4	CPT4	S	78232	19700101	20991231	
2211952	CPT4 - 78231	Procedure	CPT4	CPT4	S	78231	19700101	20991231	
2211951	CPT4 - 78230	Procedure	CPT4	CPT4	S	78230	19700101	20991231	
2211948	CPT4 - 78216	Procedure	CPT4	CPT4	S	78216	19700101	20991231	
2211947	CPT4 - 78215	Procedure	CPT4	CPT4	S	78215	19700101	20991231	
2211946	CPT4 - 78206	Procedure	CPT4	CPT4	S	78206	19700101	20991231	
2211945	CPT4 - 78205	Procedure	CPT4	CPT4	S	78205	19700101	20991231	
43527877	CPT4 - 4069F	Observation	CPT4	CPT4	S	4069F	20130508	20991231	
43527875	CPT4 - 3520F	Observation	CPT4	CPT4	S	3520F	20130508	20991231	
43527872	CPT4 - 0308T	Procedure	CPT4	CPT4	S	0308T	20130508	20991231	
43527870	CPT4 - 31661	Procedure	CPT4	CPT4	S	31661	20130508	20991231	
43527869	CPT4 - 31660	Procedure	CPT4	CPT4	S	31660	20130508	20991231	
43527868	CPT4 - 78013	Procedure	CPT4	CPT4	S	78013	20130508	20991231	
42742557	CPT4 - 78598	Procedure	CPT4	CPT4	S	78598	20120507	20991231	
42742556	CPT4 - 78597	Procedure	CPT4	CPT4	S	78597	20120507	20991231	
42742555	CPT4 - 78582	Procedure	CPT4	CPT4	S	78582	20120507	20991231	
42742554	CPT4 - 78579	Procedure	CPT4	CPT4	S	78579	20120507	20991231	
42742553	CPT4 - 78227	Procedure	CPT4	CPT4	S	78227	20120507	20991231	
42742552	CPT4 - 78226	Procedure	CPT4	CPT4	S	78226	20120507	20991231	
42742551	CPT4 - 77469	Procedure	CPT4	CPT4	S	77469	20120507	20991231	
42742550	CPT4 - 77425	Procedure	CPT4	CPT4	S	77425	20120507	20991231	
42742549	CPT4 - 77424	Procedure	CPT4	CPT4	S	77424	20120507	20991231	
42742548	CPT4 - 74174	Procedure	CPT4	CPT4	S	74174	20120507	20991231	
42742547	CPT4 - 64636	Procedure	CPT4	CPT4	S	64636	20120507	20991231	
42742546	CPT4 - 64635	Procedure	CPT4	CPT4	S	64635	20120507	20991231	
42742545	CPT4 - 64634	Procedure	CPT4	CPT4	S	64634	20120507	20991231	
42742544	CPT4 - 64633	Procedure	CPT4	CPT4	S	64633	20120507	20991231	
40757149	CPT4 - 92570	Procedure	CPT4	CPT4	S	92570	20100403	20991231	
43527882	CPT4 - 0293T	Procedure	CPT4	CPT4	S	0293T	20130508	20180506	
40757148	CPT4 - 61782	Procedure	CPT4	CPT4	S	61782	20110505	20991231	
40757146	CPT4 - 22901	Procedure	CPT4	CPT4	S	22901	20100403	20991231	
40757145	CPT4 - 57156	Procedure	CPT4	CPT4	S	57156	20110505	20991231	
40757144	CPT4 - 31634	Procedure	CPT4	CPT4	S	31634	20110505	20991231	
40757143	CPT4 - 92550	Procedure	CPT4	CPT4	S	92550	20100403	20991231	
40757141	CPT4 - 32552	Procedure	CPT4	CPT4	S	32552	20100403	20991231	
40757140	CPT4 - 63662	Procedure	CPT4	CPT4	S	63662	20100403	20991231	
40757139	CPT4 - 4340F	Observation	CPT4	CPT4	S	4340F	20100403	20991231	
40757138	CPT4 - 93457	Procedure	CPT4	CPT4	S	93457	20110505	20991231	
40757136	CPT4 - 0217T	Procedure	CPT4	CPT4	S	0217T	20110505	20991231	
40757135	CPT4 - 37230	Procedure	CPT4	CPT4	S	37230	20110505	20991231	
40757134	CPT4 - 22904	Procedure	CPT4	CPT4	S	22904	20100403	20991231	
40757133	CPT4 - 78453	Procedure	CPT4	CPT4	S	78453	20100403	20991231	
40757132	CPT4 - 24073	Procedure	CPT4	CPT4	S	24073	20100403	20991231	
40757131	CPT4 - 64568	Procedure	CPT4	CPT4	S	64568	20110505	20991231	
40757129	CPT4 - 96446	Procedure	CPT4	CPT4	S	96446	20110505	20991231	
40757127	CPT4 - 64494	Procedure	CPT4	CPT4	S	64494	20100403	20991231	
40757126	CPT4 - 29914	Procedure	CPT4	CPT4	S	29914	20110505	20991231	
40757125	CPT4 - 74263	Procedure	CPT4	CPT4	S	74263	20100403	20991231	
40757124	CPT4 - 88387	Measurement	CPT4	CPT4	S	88387	20100403	20991231	
40757123	CPT4 - 5200F	Observation	CPT4	CPT4	S	5200F	20100403	20991231	
40757122	CPT4 - 91117	Procedure	CPT4	CPT4	S	91117	20110505	20991231	
40757119	CPT4 - 61781	Procedure	CPT4	CPT4	S	61781	20110505	20991231	
40756979	CPT4 - 93459	Procedure	CPT4	CPT4	S	93459	20110505	20991231	
40756978	CPT4 - 26113	Procedure	CPT4	CPT4	S	26113	20100403	20991231	
40756975	CPT4 - 46707	Procedure	CPT4	CPT4	S	46707	20100403	20991231	
40756973	CPT4 - 21932	Procedure	CPT4	CPT4	S	21932	20100403	20991231	
2211944	CPT4 - 78202	Procedure	CPT4	CPT4	S	78202	19700101	20991231	
2211943	CPT4 - 78201	Procedure	CPT4	CPT4	S	78201	19700101	20991231	
2211941	CPT4 - 78195	Procedure	CPT4	CPT4	S	78195	19700101	20991231	
2211940	CPT4 - 78191	Procedure	CPT4	CPT4	S	78191	19700101	20991231	
2211938	CPT4 - 78185	Procedure	CPT4	CPT4	S	78185	19700101	20991231	
2211933	CPT4 - 78140	Procedure	CPT4	CPT4	S	78140	19700101	20991231	
2211932	CPT4 - 78135	Procedure	CPT4	CPT4	S	78135	19700101	20991231	
2211931	CPT4 - 78130	Procedure	CPT4	CPT4	S	78130	19700101	20991231	
2211929	CPT4 - 78121	Procedure	CPT4	CPT4	S	78121	19700101	20991231	
2211927	CPT4 - 78111	Procedure	CPT4	CPT4	S	78111	19700101	20991231	
2211925	CPT4 - 78104	Procedure	CPT4	CPT4	S	78104	19700101	20991231	
2211923	CPT4 - 78102	Procedure	CPT4	CPT4	S	78102	19700101	20991231	
2211922	CPT4 - 78099	Procedure	CPT4	CPT4	S	78099	19700101	20991231	
2211939	CPT4 - 78190	Procedure	CPT4	CPT4	S	78190	19700101	20180506	
2211921	CPT4 - 78075	Procedure	CPT4	CPT4	S	78075	19700101	20991231	
2211920	CPT4 - 78070	Procedure	CPT4	CPT4	S	78070	19700101	20991231	
2111076	CPT4 - 67405	Procedure	CPT4	CPT4	S	67405	19700101	20991231	
2111074	CPT4 - 67399	Procedure	CPT4	CPT4	S	67399	19700101	20991231	
2111072	CPT4 - 67346	Procedure	CPT4	CPT4	S	67346	20070703	20991231	
2111071	CPT4 - 67345	Procedure	CPT4	CPT4	S	67345	19700101	20991231	
2111070	CPT4 - 67343	Procedure	CPT4	CPT4	S	67343	19700101	20991231	
2111069	CPT4 - 67340	Procedure	CPT4	CPT4	S	67340	19700101	20991231	
2111066	CPT4 - 67332	Procedure	CPT4	CPT4	S	67332	19700101	20991231	
2111065	CPT4 - 67331	Procedure	CPT4	CPT4	S	67331	19700101	20991231	
2111064	CPT4 - 67320	Procedure	CPT4	CPT4	S	67320	19700101	20991231	
2111063	CPT4 - 67318	Procedure	CPT4	CPT4	S	67318	19700101	20991231	
2111062	CPT4 - 67316	Procedure	CPT4	CPT4	S	67316	19700101	20991231	
2111061	CPT4 - 67314	Procedure	CPT4	CPT4	S	67314	19700101	20991231	
2111060	CPT4 - 67312	Procedure	CPT4	CPT4	S	67312	19700101	20991231	
